ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0045862,positive regulation of proteolysis,88/3368,372/18903,0.002453232807966974,0.027509667156780902,0.02349883749180544,GRIN2B/GSK3B/NDUFA13/ATP5IF1/SNCA/ROBO1/MAGEF1/PSMC5/PSMD14/HIP1R/BTRC/ELOB/DDRGK1/SLC1A1/PSMD10/PSME1/AIFM1/RHOA/TRIB2/HSPA1A/DAPK1/USP5/HSPE1/MAPT/CYCS/PRKN/AKIRIN2/PRELID1/GSK3A/ANP32B/PINK1/APP/AURKAIP1/ZYG11B/RNF180/NRDC/TANK/HERPUD1/CSNK1E/MTCH1/RAD23A/APH1A/NCSTN/PTEN/ENO1/HSPD1/ARIH1/JAK2/IFT57/HSPA1B/DDX3X/BAX/SGTA/SH3RF1/RNF40/CASP8AP2/CTSD/KEAP1/PICALM/NOP53/CLPX/FBXW7/RNF139/MBP/RCHY1/RNF14/RGMA/FMR1/SART3/UBQLN1/SOCS5/SOCS4/BCL2L13/ATXN3/RPS27L/TRIM67/CSNK1D/EFNA3/SIRT1/MDM2/MKRN2/PRICKLE1/HSF1/FZR1/ZFAND2A/STAT3/SUMO2/PSME4,88
GO:0008064,regulation of actin polymerization or depolymerization,43/3368,159/18903,0.0024540611430760107,0.027509667156780902,0.02349883749180544,SPTAN1/TENM1/TMSB15A/PFN2/SSH2/FHOD3/SLIT2/FER/HIP1R/PDXP/FCHSD2/CORO1A/TRIOBP/RHOA/ARPC5/RDX/CAPZB/COTL1/ARPC4/ARHGAP35/PRKCE/ARPC2/MTPN/ARPC5L/SVIL/BIN1/DMTN/TMSB4X/TMSB15B/NCKAP1/CARMIL2/TMSB10/DLG1/DSTN/CFL2/PFN1/SPTBN2/KIRREL1/ARF6/BAG4/RICTOR/WDR1/MYADM,43
GO:0030010,establishment of cell polarity,41/3368,150/18903,0.002469033686555062,0.027627092780524127,0.02359914280026265,GSK3B/FEZ1/FRMD4A/MYO9A/DOCK7/EPHB1/SDCCAG8/FRMD4B/MAP1B/PATJ/GBF1/RHOA/RAB10/MAPRE1/BCAS3/KRIT1/PRKCI/MAP4/FSCN1/OPHN1/ARHGEF11/CRK/PRKCZ/CAMSAP3/CORO7/BRSK2/TTC8/GPSM1/MPP7/HSP90AA1/GOLPH3/AMOTL2/ARF6/CRKL/UBXN2B/JAM3/BRSK1/RICTOR/NDEL1/PKD1/HTT,41
GO:0050767,regulation of neurogenesis,89/3368,377/18903,0.002478216746375556,0.027679428132700076,0.023643847809917986,DCC/DSCAM/KIFAP3/MAP6/MACF1/PTPRD/PPP3CA/TENM4/ROBO2/DAB1/ROBO1/DMRTA2/SEMA6D/FZD3/IL1RAPL1/RAPGEF2/SLIT2/DOCK7/CHD7/PLXNA4/PLXNA2/CDK5/SEMA3A/HES6/NIN/MAP1B/CUX2/LRP8/FSTL4/ACTR2/SRRT/TIAM1/MAPT/NAP1L1/SMARCD3/EPHA7/PARP6/KDM4A/STK25/L1CAM/ID1/APPL2/CRABP2/CDKL5/PRKCI/DNAJB11/EFNB3/BIN1/PTEN/IFRD1/PPP1CC/RNF10/BMPR2/MECP2/EZH2/GOLGA4/NTRK2/ARMCX5-GPRASP2/SERPINE2/SOX11/MDK/KIAA0319/BDNF/NTRK3/LIG4/NF2/MBP/TBC1D24/NEFL/PRPF19/PLXNA1/LIMK1/SYNJ1/SS18L1/RAB21/RHEB/NEURL1/DRAXIN/PER2/NDEL1/TIAM2/ID4/MAP2K1/SYNGAP1/CDKL3/NUMBL/FBXO31/DIXDC1/SKIL,89
GO:0010881,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,10/3368,22/18903,0.0025425990185262933,0.02834697962033942,0.02421407222724916,SLC8A1/ANK2/CACNA1C/CALM2/DMD/FKBP1B/PRKACA/RYR2/TMEM38B/CALM3,10
GO:0007265,Ras protein signal transduction,84/3368,353/18903,0.00254793897271037,0.02835505273434747,0.024220968304655217,NRG1/AUTS2/MAP4K4/ROBO1/DHCR24/RAPGEF2/RAPGEF6/RAB9B/STMN1/PSD3/PHACTR4/RAPGEF5/DNMT1/RALGPS2/AKAP13/ELMO1/RAB4B/GBF1/RHOA/ARHGDIA/EPS8L1/TIAM1/HRAS/KBTBD7/KPNB1/TRIM28/ARHGAP24/RDX/ARHGAP35/ADGRG1/RANGRF/KCTD13/RGL1/KSR2/RAB4A/SGSM3/RALA/CUL3/OPHN1/RALBP1/NCKAP1/ARHGEF11/ARHGAP5/CRK/ARHGDIG/PLK2/RAPGEF4/RAB15/PPP2CB/STK19/CBL/HACE1/RHOB/LRRC59/RAB39B/ARHGAP29/LIMK1/BCR/NRAS/RAC1/RAB35/MYO9B/RAB21/ARF6/RIPOR1/CRKL/MFN2/SQSTM1/TRIM67/RAB30/ARHGEF18/WASF2/GIT1/IQSEC1/GNA13/GNB1/SYNGAP1/ARFGEF2/KCTD10/RAPGEF1/DENND4A/ARHGAP17/IQSEC3/KSR1,84
GO:0072331,signal transduction by p53 class mediator,46/3368,173/18903,0.0025574180322441398,0.028409075898871157,0.024267115048514396,SOX4/DDX5/ATRX/HNRNPK/CDKN1B/PSMD10/CDK5RAP3/WWOX/PRKN/PRMT6/RNF34/COPS3/SHISA5/ING4/PTTG1IP/BAX/CDIP1/BCL2/PLK2/NOP53/RPL23/ATM/KAT6A/RRN3/RPS20/PAK1IP1/USP7/CHD5/DYRK2/EP300/ZMPSTE24/TOPORS/RPS27L/HIPK1/UBB/MDM4/RPF2/MLF1/PPM1D/RPL26/DYRK1A/PHLDA3/NUAK1/SIRT1/MDM2/DDIT4,46
GO:0045185,maintenance of protein location,28/3368,93/18903,0.0025732573528318486,0.028533429455678782,0.02437333821749338,ANK3/TMSB15A/CCDC88A/FAF1/GPAA1/CDK5/SYNE1/YWHAB/PSMD10/VPS13A/HK1/PINK1/SUN2/PKD2/HSPA5/KDELR2/KDELR1/TMSB4X/TMSB15B/RER1/TMSB10/KEAP1/GOLPH3/TOPORS/INSIG2/RANGAP1/CIZ1/PKD1,28
GO:0071763,nuclear membrane organization,16/3368,44/18903,0.002654571897588575,0.029329199940443557,0.025053087674136783,PRKCB/PRKCA/AKAP8L/UBXN2A/CTDNEP1/SPAST/CHMP6/TARDBP/EMD/CHMP1A/CHMP2B/CHMP4B/TMEM43/UBXN2B/ANKLE2/NDEL1,16
GO:1903214,regulation of protein targeting to mitochondrion,16/3368,44/18903,0.002654571897588575,0.029329199940443557,0.025053087674136783,UBL5/ATP5IF1/TOMM7/PRKN/UBE2L3/GSK3A/SH3GLB1/PINK1/BNIP3L/UBE2D3/LMAN1/SREBF2/FBXW7/BAP1/BAG4/PRKAA1,16
GO:0032008,positive regulation of TOR signaling,17/3368,48/18903,0.002736754816666815,0.030182917125285896,0.025782335370091794,GPR137C/RRAGB/LAMTOR1/SEC13/USP9X/HDAC3/WAC/AKT3/LAMTOR3/GOLPH3/OTUD5/SEH1L/RHEB/RICTOR/RRAGC/RRAGD/FNIP1,17
GO:0022029,telencephalon cell migration,20/3368,60/18903,0.0027722237540206067,0.030491291089696403,0.02604574930509464,NRG3/NRG1/DAB1/ROBO1/SLIT2/CDK5/LRP8/RHOA/EFHC1/CDK5R1/MDGA1/ADGRG1/ZMIZ1/SRGAP2/FBXO45/SYNE2/CDK5R2/PEX5/NDEL1/DIXDC1,20
GO:0060079,excitatory postsynaptic potential,35/3368,124/18903,0.0027746429625818475,0.030491291089696403,0.02604574930509464,NLGN1/CELF4/GRID2/RIMS2/NRXN1/GLRA2/GRIN2B/NLGN4X/GSK3B/PPP3CA/RIMS1/GRIK2/SNCA/GABRB1/CDK5/GABRA2/TMEM108/CUX2/NLGN3/NPAS4/GSK3A/APP/CBLN1/GABRG3/GABRB3/PTEN/GLRB/MECP2/SLC8A3/PRKCZ/NETO1/MTMR2/TBC1D24/DLG4/SHANK1,35
GO:0044774,mitotic DNA integrity checkpoint signaling,26/3368,85/18903,0.0028229357104438387,0.030952319148468393,0.026439560810355808,PRKDC/TAOK3/CDKN1B/CDK5RAP3/FOXN3/TAOK1/BRCC3/ATF2/CDC14B/STK33/WAC/PLK2/NOP53/ATM/RAD9A/BABAM2/TOPBP1/CCNG1/RPS27L/BRSK1/RAD17/TAOK2/RPL26/MDM2/FBXO31/FZR1,26
GO:0000086,G2/M transition of mitotic cell cycle,39/3368,142/18903,0.0028266728051914,0.030952319148468393,0.026439560810355808,PBX1/KHDRBS1/FBXL17/ENSA/TAOK3/CALM2/CDK5RAP3/CDK14/RAB11A/FOXN3/FHL1/FBXL7/RAD50/APP/ABCB1/INTS3/ARPP19/TAOK1/BRCC3/NABP2/MECP2/CDC14B/CDK4/BRD4/CDC7/NOP53/BRSK2/ATM/BABAM2/TOPBP1/CCNG1/BRSK1/RAD17/TAOK2/FBXL3/TAF2/PPM1D/FZR1/CALM3,39
GO:0018107,peptidyl-threonine phosphorylation,32/3368,111/18903,0.002870234115587571,0.0313733953239403,0.026799245301000262,GSK3B/PRKDC/CDK5/CDC42BPA/CALM2/PRKCA/GSK3A/SBK1/APP/CDK5R1/EIF4G1/WNK1/MAP3K12/DMTN/UBE2K/CAMK2A/ATF2/PRKACA/MAPK1/BCL2/CSNK2A1/PDPK1/LMTK2/GRK2/DYRK2/CDC42BPB/CAB39/HIPK1/DYRK1A/CLK1/DDIT4/CALM3,32
GO:0006337,nucleosome disassembly,9/3368,19/18903,0.0029487352792239505,0.03200367636090588,0.027337633191243063,SMARCA4/SMARCC2/SMARCC1/SUPT16H/ARID2/SMARCD3/SSRP1/HMGA1/SET,9
GO:0009148,pyrimidine nucleoside triphosphate biosynthetic process,9/3368,19/18903,0.0029487352792239505,0.03200367636090588,0.027337633191243063,NME7/NME3/NME4/NME5/CTPS2/CTPS1/NME1/NME2/UCK2,9
GO:0016082,synaptic vesicle priming,9/3368,19/18903,0.0029487352792239505,0.03200367636090588,0.027337633191243063,ERC2/SNCA/STXBP5/STXBP1/NAPA/SNAP29/SYNJ1/UNC13A/SNAP25,9
GO:0045947,negative regulation of translational initiation,9/3368,19/18903,0.0029487352792239505,0.03200367636090588,0.027337633191243063,TPR/RPL13A/EIF3E/EIF2S1/LARP1/EIF2AK1/AGO2/FMR1/ATF4,9
GO:0042752,regulation of circadian rhythm,34/3368,120/18903,0.0029548757858501593,0.03201376005727959,0.027346246713938628,SFPQ/NLGN1/MAGED1/MAPK10/GSK3B/FBXL17/PARP1/PRKDC/RORA/BTRC/CSNK1E/PRKAA2/MAGEL2/PPP1CC/USP9X/HDAC3/NR2F6/EZH2/TARDBP/ADCY1/PHLPP1/MTA1/SIAH2/FBXW7/USP7/PPP1CB/KDM2A/CRY2/CSNK1D/FBXL3/PER2/PRKAA1/CRY1/CRTC1,34
GO:0006469,negative regulation of protein kinase activity,55/3368,216/18903,0.002965063322898869,0.032067577451703785,0.027392217688381883,SLC8A1/PTPRO/HMGCR/PRKAR2B/APC/NR2F2/PTPRT/SNCA/PKIB/PPM1E/SH3BP5/CBLB/CDKN1B/CDKN1C/PKIG/CDK5RAP3/CAMK2N2/TRIB2/UCHL1/DTNBP1/PDCD4/CDKN2D/IPO7/TAF7/PTEN/CHMP6/PRKAR1A/FBXO7/DBNDD1/KAT2B/MLLT1/SLC8A3/PKN1/CDK5RAP1/CHORDC1/CAMK2N1/PDPK1/CBL/NF2/SOCS5/PAQR3/DUSP1/SOCS4/GSKIP/DUSP16/CHP1/GSTP1/ZNF675/UBASH3B/RGS2/ERRFI1/SIRT1/SHB/HSPB1/YWHAG,55
GO:1904062,regulation of cation transmembrane transport,92/3368,394/18903,0.0029783374462401604,0.0321545288791798,0.027466491849980946,SLC8A1/NLGN1/CACNA2D1/ANK3/AKAP9/ANK2/AKAP6/GRIN2B/PPP3CA/RGS7/FGF14/DPP10/PDE4D/SNCA/FGF12/CACNA1C/PDE4B/JPH4/COX17/CHD7/NETO2/C4orf3/HECW2/LRRC26/CDK5/CALM2/DPP6/SHISA6/CORO1A/HECW1/CACNB4/DMD/TRPC1/CAPN1/NLGN3/KCNIP1/IFNGR2/DAPK1/ATP1B3/TMBIM6/PPP3CB/FHL1/TSPAN13/NOS1AP/PINK1/APP/PKD2/HOMER1/PRKCE/CACNA1D/RANGRF/FKBP1B/CACNG2/PRNP/WNK1/CACNG8/BIN1/TMSB4X/BAX/PRKACA/DLG1/BCL2/NETO1/CACNG4/CRBN/KCNC1/PDPK1/FMR1/GNB2/DLG4/UBQLN1/VMP1/MINK1/CD63/CACNB1/ATP1B1/CAB39/CBARP/SHISA9/CACNG7/CHP1/KCNH2/UBASH3B/RGS2/JPH3/SHANK1/CNIH3/KLHL24/HTT/RYR2/TMEM38B/CALM3,92
GO:1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",11/3368,26/18903,0.0031348091026993288,0.03378444266295084,0.02885876893251367,TNRC6B/TNRC6C/CPEB3/CNOT7/SYNCRIP/ZFP36L2/PABPC1/AGO2/NANOS3/YBX1/TENT4B,11
GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,14/3368,37/18903,0.003159986295785505,0.033996139781103954,0.029039601224980633,SMARCC1/DDRGK1/MAP1A/USP14/USP9X/SGTA/WAC/BAG5/NOP53/TLK2/EIF3H/USP7/CAMLG/RYBP,14
GO:0030032,lamellipodium assembly,23/3368,73/18903,0.0031774140386858648,0.03406431839379977,0.02909783959373388,PTPRO/AUTS2/CCDC88A/PIK3R1/SLIT2/FER/VAV3/ACTR2/CAPZB/ARPC2/SRGAP2/DMTN/ARHGEF7/FSCN1/NCKAP1/CARMIL2/AKIRIN1/HSP90AA1/GOLPH3/RAC1/WASF2/VCL/VAV2,23
GO:0050805,negative regulation of synaptic transmission,23/3368,73/18903,0.0031774140386858648,0.03406431839379977,0.02909783959373388,CELF4/GRID2/NLGN4X/GRIA1/GRIK2/SORCS3/PCDH17/PNKD/SLC6A1/MAPT/PRKN/SYT11/CBLN1/ABHD6/PTEN/ACHE/SLC24A2/STXBP1/PLK2/MTMR2/PICK1/FMR1/SORCS2,23
GO:0010469,regulation of signaling receptor activity,46/3368,175/18903,0.003254254668171319,0.03482732826929688,0.029749604842901206,NLGN1/AKAP9/PDE4D/LDOC1/BICD1/CBLB/NETO2/GREM2/SHISA6/CAPN1/NLGN3/IFNGR2/DAPK1/RWDD1/DLGAP2/PINK1/APP/HOMER1/HDAC6/HOMER3/CACNG2/CACNG8/CHMP6/JAK2/BUD31/LY6E/PPP2R5B/NETO1/CACNG4/FBXW7/CBL/NPTXR/DLG4/SOCS5/MINK1/SOCS4/SHISA9/CACNG7/NCOA3/NEURL1/BEGAIN/ERRFI1/SHANK1/CNIH3/KLHL24/LYPD1,46
GO:0043981,histone H4-K5 acetylation,8/3368,16/18903,0.0033199578951354915,0.035345756238851514,0.030192447518472,KANSL1/MCRS1/ING4/KAT8/KAT7/WDR5/KANSL3/JADE1,8
GO:0043982,histone H4-K8 acetylation,8/3368,16/18903,0.0033199578951354915,0.035345756238851514,0.030192447518472,KANSL1/MCRS1/ING4/KAT8/KAT7/WDR5/KANSL3/JADE1,8
GO:0048268,clathrin coat assembly,8/3368,16/18903,0.0033199578951354915,0.035345756238851514,0.030192447518472,SNAP91/SGIP1/HIP1R/CLTA/CLTC/FCHO1/PICALM/FCHO2,8
GO:0006458,'de novo' protein folding,15/3368,41/18903,0.0033362749056803655,0.035396781944031924,0.030236033823864424,HSPA1A/HSPE1/DNAJB5/FKBP1B/BAG1/HSPA5/SELENOF/ST13/HSPD1/HSPA1B/HSPA9/DNAJC2/HSPH1/GAK/PTGES3,15
GO:0051125,regulation of actin nucleation,15/3368,41/18903,0.0033362749056803655,0.035396781944031924,0.030236033823864424,CTNNA2/HIP1R/FCHSD2/CORO1A/MAGEL2/WASHC3/NCKAP1/CARMIL2/CORO1B/AP1AR/PICK1/CARMIL3/WASF2/GMFB/WASHC4,15
GO:0036503,ERAD pathway,32/3368,112/18903,0.003344803704252415,0.035426084750383766,0.0302610643660586,FAF1/RNF5/SELENOS/UGGT2/ERLEC1/JKAMP/PRKN/HERPUD1/USP14/CALR/HSPA5/TMUB2/UBE2J1/UBAC2/USP25/DERL1/SGTA/TMUB1/UFD1/BRSK2/CANX/RNF139/FAF2/UBE4A/UBQLN1/DERL2/FAM8A1/ATXN3/DNAJB9/NPLOC4/SGTB/AMFR,32
GO:0031623,receptor internalization,34/3368,121/18903,0.003419598821186229,0.03610320555453774,0.030839462921317493,MAGI2/GRIA1/DNM3/AHI1/SNCA/TBC1D5/LMBRD1/LRP1/ANKRD13D/DTNBP1/GRK4/CACNG2/CACNG8/RALA/AP2B1/ACHE/CLTC/OPHN1/RAB5A/MKLN1/ANKRD13B/PICALM/MTMR2/CACNG4/PICK1/GRK2/NECAB2/FMR1/DLG4/CD63/LRRTM2/SNAP25/CACNG7/TFRC,34
GO:0021575,hindbrain morphogenesis,16/3368,45/18903,0.0034481070776058043,0.03610320555453774,0.030839462921317493,GRID2/DAB1/RORA/CDK5/TTLL1/TRNP1/FAIM2/CBLN1/MTPN/HSPA5/OPHN1/SERPINE2/TTC21B/LDB1/SPTBN2/MAP2K1,16
GO:0042551,neuron maturation,16/3368,45/18903,0.0034481070776058043,0.03610320555453774,0.030839462921317493,CNTNAP2/ADGRB3/SRRM4/NRCAM/NR4A2/C1QL1/ACTL6B/BCL11A/APP/B4GALT6/MTCH1/RAC3/MECP2/BCL2/PICK1/B4GALT5,16
GO:0098927,vesicle-mediated transport between endosomal compartments,16/3368,45/18903,0.0034481070776058043,0.03610320555453774,0.030839462921317493,CORO1A/RDX/SNX3/RAB7A/RAB5A/MAPK1/MYO1D/HOOK2/MTMR2/LMTK2/RAB21/AKTIP/BECN1/PTPN23/MAP2K1/HOOK1,16
GO:0099565,"chemical synaptic transmission, postsynaptic",36/3368,130/18903,0.0034559629516755473,0.03610320555453774,0.030839462921317493,NLGN1/CELF4/GRID2/RIMS2/NRXN1/GLRA2/GRIN2B/NLGN4X/GSK3B/PPP3CA/RIMS1/GRIK2/SNCA/GABRB1/CDK5/GABRA2/TMEM108/CUX2/NLGN3/NPAS4/GSK3A/APP/ABAT/CBLN1/GABRG3/GABRB3/PTEN/GLRB/MECP2/SLC8A3/PRKCZ/NETO1/MTMR2/TBC1D24/DLG4/SHANK1,36
GO:0006228,UTP biosynthetic process,6/3368,10/18903,0.0034675063124169412,0.03610320555453774,0.030839462921317493,NME7/NME3/NME4/NME5/NME1/NME2,6
GO:0048194,Golgi vesicle budding,6/3368,10/18903,0.0034675063124169412,0.03610320555453774,0.030839462921317493,GBF1/TMED10/TMED9/PRKCI/GOLPH3/ARFGAP3,6
GO:0097090,presynaptic membrane organization,6/3368,10/18903,0.0034675063124169412,0.03610320555453774,0.030839462921317493,NLGN1/NLGN4X/PTPRD/IL1RAPL1/NLGN3/PTEN,6
GO:0098779,positive regulation of mitophagy in response to mitochondrial depolarization,6/3368,10/18903,0.0034675063124169412,0.03610320555453774,0.030839462921317493,TOMM7/PRKN/PINK1/HDAC6/OPTN/MFN2,6
GO:0099151,regulation of postsynaptic density assembly,6/3368,10/18903,0.0034675063124169412,0.03610320555453774,0.030839462921317493,GRID2/PTPRD/CBLN1/LRRC4B/NTRK3/LRRTM2,6
GO:0048168,regulation of neuronal synaptic plasticity,19/3368,57/18903,0.0034965641841889486,0.036344151917889526,0.03104528000388621,GRIN2B/GRIK2/SNCA/SHISA6/HRAS/APP/SLC4A10/VGF/CAMK2A/RAB5A/NETO1/NSMF/PPFIA3/SYNGR1/DLG4/SHISA9/NEURL1/JPH3/SYNGAP1,19
GO:0034661,ncRNA catabolic process,17/3368,49/18903,0.003505881179437535,0.036379439333251315,0.031075422616458234,KCNQ1OT1/MIAT/TRIR/LIN28B/XRN1/WDR82/DIS3L2/TRDMT1/DIS3/NUDT16/EXOSC6/PELO/DDX49/RBM7/ZCCHC7/TENT4B/GAS5,17
GO:0009409,response to cold,18/3368,53/18903,0.0035191988734928183,0.03640765478176633,0.031099524334433745,ATP2B1/RGS7/CDH8/ACADM/ACADVL/SLC25A27/RNF34/APPL2/VGF/HSPD1/TMEM135/PRKACA/SOD2/FOS/HSP90AA1/METRNL/DNAJC3/PRKAA1,18
GO:1902806,regulation of cell cycle G1/S phase transition,54/3368,213/18903,0.003547761694870909,0.03640765478176633,0.031099524334433745,APC/SMARCA4/SMARCC2/ARID1B/ACTL6B/PBRM1/TMEM14B/SMARCC1/PRKDC/CDKN1B/BRD7/BCL7A/SMARCA2/DDRGK1/ARID2/CACNB4/PSME1/SMARCD3/FHL1/RDX/PKD2/MYO16/APPL2/EIF4G1/APBB1/LSM10/APPL1/STXBP4/CDKN2D/PTEN/FBXO7/CCNH/RBL2/DDX3X/EZH2/CTDSPL/CDK2AP2/LSM11/WAC/DLG1/CPSF3/BCL2/PLK2/FBXW7/ATM/ECD/ZNF655/RPS27L/MLF1/RPL26/PKD1/MDM2/JADE1/FBXO31,54
GO:0021681,cerebellar granular layer development,7/3368,13/18903,0.003556013815572163,0.03640765478176633,0.031099524334433745,GRID2/FAIM2/CBLN1/MTPN/OPHN1/SERPINE2/MDK,7
GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,7/3368,13/18903,0.003556013815572163,0.03640765478176633,0.031099524334433745,TNRC6B/TNRC6C/CPEB3/POLR2G/CNOT7/PABPC1/AGO2,7
GO:0071287,cellular response to manganese ion,7/3368,13/18903,0.003556013815572163,0.03640765478176633,0.031099524334433745,ATP13A2/PRKN/APP/HSPA5/EIF2S1/TH/ATF4,7
GO:0098840,protein transport along microtubule,7/3368,13/18903,0.003556013815572163,0.03640765478176633,0.031099524334433745,KIF5C/DLG2/MAP1A/KIF5B/CLIP3/CAMSAP3/HSPB1,7
GO:0099118,microtubule-based protein transport,7/3368,13/18903,0.003556013815572163,0.03640765478176633,0.031099524334433745,KIF5C/DLG2/MAP1A/KIF5B/CLIP3/CAMSAP3/HSPB1,7
GO:1905874,regulation of postsynaptic density organization,7/3368,13/18903,0.003556013815572163,0.03640765478176633,0.031099524334433745,GRID2/PTPRD/CDH2/CBLN1/LRRC4B/NTRK3/LRRTM2,7
GO:0030832,regulation of actin filament length,43/3368,162/18903,0.0035766972375715586,0.036558487737773857,0.03122836628302692,SPTAN1/TENM1/TMSB15A/PFN2/SSH2/FHOD3/SLIT2/FER/HIP1R/PDXP/FCHSD2/CORO1A/TRIOBP/RHOA/ARPC5/RDX/CAPZB/COTL1/ARPC4/ARHGAP35/PRKCE/ARPC2/MTPN/ARPC5L/SVIL/BIN1/DMTN/TMSB4X/TMSB15B/NCKAP1/CARMIL2/TMSB10/DLG1/DSTN/CFL2/PFN1/SPTBN2/KIRREL1/ARF6/BAG4/RICTOR/WDR1/MYADM,43
GO:0060292,long-term synaptic depression,12/3368,30/18903,0.003602845748881807,0.03674425570480937,0.03138704981938787,GRID2/GRIA1/SORCS3/MAPT/CBLN1/ABHD6/SLC24A2/STXBP1/PLK2/PICK1/FMR1/SORCS2,12
GO:0007044,cell-substrate junction assembly,28/3368,95/18903,0.0036068348022139096,0.03674425570480937,0.03138704981938787,CLASP2/DST/MACF1/LIMCH1/MAP4K4/PTPRA/PTPRK/RHOA/BCAS3/SORBS1/POLDIP2/PTEN/DMTN/ARHGEF7/EPHA3/EPB41L5/ACTG1/CAMSAP3/BCL2/LDB1/SLK/WNT4/BCR/RAC1/PIP5K1A/TAOK2/VCL/TSC1,28
GO:0048284,organelle fusion,41/3368,153/18903,0.0036407197225823175,0.03702804843679334,0.03162946639434098,SYT1/SNCA/PRRT2/ATP13A2/SNAPIN/VPS41/CORO1A/VAV3/C2CD5/PRKN/STOML2/VPS16/TMEM175/SYT11/MFN1/VAT1/YIPF5/STX12/PIP4K2B/RAB7A/CHMP6/SPG11/GNAI3/BAX/OPA1/CHMP1A/STXBP1/STX17/CHMP2B/SNAP29/SYT7/GOSR2/CHMP4B/VCPIP1/MFN2/STX4/STX5/SNAP25/SEC22B/ARL8B/TFRC,41
GO:0043523,regulation of neuron apoptotic process,55/3368,218/18903,0.003659869055836581,0.03716128200000681,0.03174327489055304,CHL1/GRID2/NR4A2/GRIK2/SNCA/PARP1/CDK5/HYOU1/SLC1A1/CORO1A/AIFM1/RHOA/PRKN/HRAS/EPHA7/GSK3A/PINK1/TOX3/CDK5R1/FAIM2/LANCL1/RETREG1/PRNP/MAP3K12/PRKCI/ATF2/AGAP2/JAK2/NRBP2/MECP2/GPI/BAX/CDC34/NTRK2/ARMCX5-GPRASP2/SOD2/STXBP1/BCL2/MDK/MCL1/NSMF/FBXW7/BDNF/LIG4/ATM/CNTFR/NEFL/ZPR1/MAP2K7/NR3C1/DNAJC5/DRAXIN/SET/SYNGAP1/ATF4,55
GO:0016571,histone methylation,44/3368,167/18903,0.003757532645831995,0.03808997201872268,0.03253656459870157,AUTS2/ATRX/RTF1/SETBP1/KANSL1/DNMT1/MTF2/TET1/EHMT1/CLNS1A/PRMT6/WDR82/COPRS/KDM4A/MCRS1/KDM4C/NFYC/KAT8/BOD1/MECP2/PRMT7/EZH2/SUZ12/CREBBP/CHTOP/BRD4/FBL/EED/TRMT112/CHD5/SMAD4/TET3/NTMT1/BCOR/WDR5/RLF/KMT2B/ZNF274/PRDM4/KANSL3/RBBP5/SIRT1/PHF1/HCFC2,44
GO:0048169,regulation of long-term neuronal synaptic plasticity,10/3368,23/18903,0.0037874267430529694,0.03820387928173135,0.032633864513212436,GRIK2/SNCA/HRAS/APP/RAB5A/NETO1/SYNGR1/DLG4/NEURL1/SYNGAP1,10
GO:0071218,cellular response to misfolded protein,10/3368,23/18903,0.0037874267430529694,0.03820387928173135,0.032633864513212436,RNF5/UGGT2/AKIRIN2/HDAC6/CUL3/DERL1/UFD1/RNF126/ATXN3/KLHL15,10
GO:1901673,regulation of mitotic spindle assembly,10/3368,23/18903,0.0037874267430529694,0.03820387928173135,0.032633864513212436,TPR/HSPA1A/CEP97/CHMP6/HSPA1B/CHMP1A/DRG1/CHMP2B/CHMP4B/CCSAP,10
GO:0030100,regulation of endocytosis,53/3368,209/18903,0.0038182845048942474,0.038452002809123545,0.03284581235012566,MAGI2/NLGN1/HNRNPK/PPP3CA/SNAP91/AHI1/SGIP1/SNCA/BICD1/TBC1D5/HIP1R/RAB4B/LRP1/ANKRD13D/RAB5C/ZFYVE16/PPP3CB/SMAP1/CD151/DTNBP1/SYT11/APPL2/APPL1/RAB4A/BIN1/CLIP3/SCAMP5/EPHA3/RAB5B/OPHN1/LRSAM1/RAB5A/MKLN1/ANKRD13B/PICALM/MTMR2/CBL/PICK1/NECAB2/FMR1/RUBCN/DLG4/SYNJ1/CBLL1/RAC1/CD63/RAB21/ARF6/PACSIN2/LRRTM2/RUFY1/BMP2K/CALM3,53
GO:0030833,regulation of actin filament polymerization,38/3368,140/18903,0.003949482098060585,0.03966665190168557,0.03388336912873062,SPTAN1/TENM1/TMSB15A/PFN2/SSH2/FHOD3/SLIT2/FER/HIP1R/FCHSD2/CORO1A/TRIOBP/RHOA/ARPC5/RDX/CAPZB/COTL1/ARPC4/PRKCE/ARPC2/MTPN/ARPC5L/SVIL/BIN1/DMTN/TMSB4X/TMSB15B/NCKAP1/CARMIL2/TMSB10/DLG1/PFN1/SPTBN2/KIRREL1/ARF6/BAG4/RICTOR/MYADM,38
GO:0021799,cerebral cortex radially oriented cell migration,13/3368,34/18903,0.00395181360309809,0.03966665190168557,0.03388336912873062,DAB1/CDK5/LRP8/CDK5R1/MDGA1/ADGRG1/ZMIZ1/SRGAP2/FBXO45/SYNE2/CDK5R2/NDEL1/DIXDC1,13
